id,target,prediction
847-SiSn-M_i_neut-Rb-POSCAR3.cif,6.29717,6.200134
129-AlN-N_i_B-POSCAR3-Neutral.cif,11.832504,11.361603
1127-CdSe-M_i_neut-S-POSCAR3.cif,4.529126,4.404055
35-Cd_Te0.375_Se0.625-Te_Cd-POSCAR1-Neutral.cif,4.42,4.299012
1434-CdS-M_i_neut-Ta-POSCAR17.cif,5.05483,4.930348
160-AlSb-Sb_i_neut-POSCAR10-Neutral.cif,4.077241,4.067552
1123-CdSe-M_i_neut-As-POSCAR8.cif,3.784474,3.669178
1021-CdSe-M_i_A-Ti-POSCAR0.cif,3.526254,3.436549
818-SiGe-M_i_B-Ge-POSCAR4.cif,3.946716,3.721671
860-GeSn-M_B-V-POSCAR1.cif,-0.722104,-0.77574
459-CdTe-M_i_neut-C-POSCAR25.cif,6.661249,6.655662
1416-CdS-M_i_neut-Cr-POSCAR31.cif,2.295874,2.236344
CdTe-V_Cd+As_Cd-Neutral-POSCAR5.cif,0.545871,0.284663
1034-CdSe-M_i_A-Ru-POSCAR5.cif,4.130871,4.039362
1232-CdS-M_B-Ge-POSCAR3.cif,2.490183,2.426114
631-InN-M_i_A-Li-POSCAR7.cif,1.205078,0.744712
628-InN-M_A-Nb-POSCAR1.cif,-2.248472,-4.58035
273-SnC-V_Sn-POSCAR23-Neutral.cif,4.66801,4.749315
451-CdTe-M_i_neut-Ca-POSCAR28.cif,3.473834,3.393765
39-ZnTe-Te_i_B-POSCAR10-Neutral.cif,6.171776,6.011662
1354-CdS-M_i_B-Se-POSCAR5.cif,5.549781,5.667369
631-InN-M_i_A-Li-POSCAR6.cif,1.214615,0.743175
585-AlSb-M_i_neut-Na-POSCAR7.cif,4.118793,4.041727
1292-CdS-M_i_A-As-POSCAR4.cif,4.787726,4.745856
849-SiSn-M_i_neut-Tl-POSCAR17.cif,4.929265,4.842947
56-Cd_Te0.625_Se0.375-Se_Cd-POSCAR9-Neutral.cif,4.48,4.499952
590-GaN-M_B-P-POSCAR0.cif,5.117558,6.225401
1103-CdSe-M_i_neut-Li-POSCAR51.cif,0.977964,0.716427
579-AlSb-M_B-S-POSCAR4.cif,2.188883,2.074318
1309-CdS-M_i_A-Ni-POSCAR3.cif,3.498593,3.361475
217-InP-In_i_neut-POSCAR7-Neutral.cif,4.153406,4.134752
1391-CdS-M_i_neut-Sr-POSCAR5.cif,4.512845,4.446228
1207-CdS-M_A-Hf-POSCAR0.cif,0.567869,0.085935
646-InP-M_i_neut-Br-POSCAR9.cif,4.916474,4.828316
237-InSb-In_i_neut-POSCAR26-Neutral.cif,2.295454,2.297174
756-GeC-M_A-Cr-POSCAR3.cif,-1.848912,-4.111645
1077-CdSe-M_i_B-Ti-POSCAR0.cif,3.427122,3.488899
285-CdTe-M_B-Cl-POSCAR2.cif,1.554711,1.425663
510-BN-M_B-Li-POSCAR51.cif,10.202694,9.628956
1169-CdS-M_A-B-POSCAR18.cif,2.565575,2.492657
297-SiSn-Sn_i_A-POSCAR2-Neutral.cif,2.907319,2.883295
2-ZnO-M_A-Re-POSCAR5.cif,5.37464,5.296072
708-Ge-M_i_neut-Zn-POSCAR4.cif,2.065574,2.058854
1371-CdS-M_i_B-Mo-POSCAR0.cif,4.757211,4.671482
468-CdTe-M_i_neut-Bi-POSCAR9.cif,3.448985,3.36888
1413-CdS-M_i_neut-Sc-POSCAR17.cif,4.059481,4.039301
867-GeSn-M_i_B-Ti-POSCAR2.cif,0.600136,0.512314
1105-CdSe-M_i_neut-K-POSCAR14.cif,2.435434,2.307636
25-Cd_Te0.250_Se0.750-Te_Cd-POSCAR9-Neutral.cif,-4.12,-7.124741
1438-CdS-M_i_neut-Ir-POSCAR10.cif,4.064349,3.912376
24-ZnO-M_i_neut-Nb-POSCAR14.cif,7.944351,7.645214
39-ZnTe-Te_i_B-POSCAR11-Neutral.cif,6.17,6.13505
1292-CdS-M_i_A-As-POSCAR6.cif,4.737754,4.618757
714-Sn-M_A-Be-POSCAR0.cif,2.26261,2.510151
47-CdO-Cd_i_neut-POSCAR1-Neutral.cif,1.928775,2.059351
1128-CdSe-M_i_neut-Te-POSCAR14.cif,4.703253,4.72337
37-ZnS-M_i_A-Ta-POSCAR6.cif,6.533071,6.34032
804-SiGe-M_A-Hf-POSCAR0.cif,4.294753,4.067536
1200-CdS-M_A-Tc-POSCAR4.cif,3.103585,2.844394
799-SnC-M_i_neut-S-POSCAR10.cif,8.587182,8.542693
29-ZnS-M_A-Bi-POSCAR1.cif,4.009333,3.850147
71-ZnSe-M_i_neut-I-POSCAR18.cif,6.017423,5.90885
170-GaN-N_i_neut-POSCAR4-Neutral.cif,8.678793,8.609634
951-CdSe-M_B-N-POSCAR22.cif,3.290754,3.025152
1407-CdS-M_i_neut-Se-POSCAR10.cif,4.901013,4.806112
874-GeSn-M_i_neut-Tl-POSCAR5.cif,3.229537,3.113852
849-SiSn-M_i_neut-Tl-POSCAR11.cif,4.933611,4.865234
1145-CdSe-M_i_neut-Tc-POSCAR14.cif,4.640865,4.497812
758-GeC-M_B-Li-POSCAR58.cif,9.944526,9.973145
993-CdSe-M_i_A-Rb-POSCAR5.cif,2.119499,1.937761
190-GaAs-As_i_neut-POSCAR3-Neutral.cif,4.518213,4.411567
1120-CdSe-M_i_neut-Sn-POSCAR24.cif,3.438089,3.331861
509-BN-M_B-F-POSCAR2.cif,8.060156,7.50741
177-GaP-Ga_i_neut-POSCAR9-Neutral.cif,4.522521,4.420409
146-CdS-M_i_B-Rb-POSCAR5.cif,3.529205,3.453444
177-GaP-Ga_i_neut-POSCAR25-Neutral.cif,4.487248,4.383064
156-CdS-M_i_neut-As-POSCAR6.cif,4.124459,4.089554
1201-CdS-M_A-Ru-POSCAR0.cif,3.762783,3.813121
1085-CdSe-M_i_B-Zn-POSCAR5.cif,2.020087,2.044951
1294-CdS-M_i_A-Bi-POSCAR5.cif,4.911229,4.837672
58-CdS-S_i_A-POSCAR2-Neutral.cif,5.012348,5.374501
1431-CdS-M_i_neut-Ag-POSCAR44.cif,2.424548,2.321381
451-CdTe-M_i_neut-Ca-POSCAR38.cif,3.464162,3.427715
328-CdTe-M_i_A-B-POSCAR4.cif,5.206991,5.103525
848-SiSn-M_i_neut-K-POSCAR2.cif,5.363423,5.525521
1039-CdSe-M_i_A-Hf-POSCAR6.cif,3.130417,2.956772
111-CdO-M_i_A-Pb-POSCAR2.cif,4.791109,3.856123
1376-CdS-M_i_B-La-POSCAR2.cif,5.263539,5.073284
431-CdTe-M_i_B-Pd-POSCAR2.cif,1.876267,1.853812
337-CdTe-M_i_A-Pb-POSCAR3.cif,2.915635,2.923027
800-SnC-M_i_neut-Cd-POSCAR14.cif,7.17226,7.174356
1158-CdSe-M_i_neut-Hg-POSCAR30.cif,2.715424,2.562274
13-Cd_Te0.125_Se0.875-Cd_Te-POSCAR0-Neutral.cif,-1.88,1.935603
304-GeSn-V_Sn-POSCAR25-Neutral.cif,2.414907,2.359391
1390-CdS-M_i_neut-Ca-POSCAR3.cif,4.059923,3.916016
497-CdTe-M_i_neut-La-POSCAR3.cif,4.701809,4.619679
549-AlN-M_B-Se-POSCAR10.cif,3.580879,3.509263
467-CdTe-M_i_neut-Sb-POSCAR1.cif,4.089329,3.980366
1110-CdSe-M_i_neut-Sr-POSCAR4.cif,3.717114,3.618345
225-InAs-In_i_A-POSCAR7-Neutral.cif,2.16,2.112018
478-CdTe-M_i_neut-Ti-POSCAR7.cif,0.921219,0.80262
538-BSb-M_A-Cr-POSCAR5.cif,0.554706,0.113906
1066-CdSe-M_i_B-P-POSCAR0.cif,4.902428,4.739651
775-GeC-M_i_neut-O-POSCAR4.cif,7.438507,7.39137
1400-CdS-M_i_neut-Sn-POSCAR20.cif,4.113088,4.002419
148-AlAs-As_i_A-POSCAR1-Neutral.cif,5.351149,5.193785
73-ZnSe-M_i_neut-F-POSCAR15.cif,2.758245,2.671574
621-GaSb-M_i_A-Rb-POSCAR1.cif,3.322877,3.16964
623-GaSb-M_i_B-Os-POSCAR6.cif,6.043499,5.964645
44-ZnS-M_i_B-Mn-POSCAR2.cif,1.870601,1.759652
1362-CdS-M_i_B-Mn-POSCAR0.cif,2.622326,2.452942
438-CdTe-M_i_B-Re-POSCAR4.cif,6.642227,6.647919
1396-CdS-M_i_neut-Tl-POSCAR25.cif,3.550857,3.453213
1140-CdSe-M_i_neut-Zn-POSCAR49.cif,2.252617,2.16006
65-Cd_Te0.750_Se0.250-Te_Cd-POSCAR3-Neutral.cif,3.75,3.798369
44-Cd_Te0.500_Se0.500-Cd_Se-POSCAR4-Neutral.cif,1.91,1.835587
611-GaAs-M_i_A-F-POSCAR6.cif,2.126315,2.030736
54-Cd_Te0.625_Se0.375-Cd_Se-POSCAR14-Neutral.cif,1.72,1.719491
913-CdSe-M_A-Ni-POSCAR0.cif,3.247232,3.356864
185-CdSe-M_i_neut-Ag-POSCAR23.cif,1.620855,1.507595
1409-CdS-M_i_neut-F-POSCAR16.cif,1.90349,1.750748
137-AlP-Al_i_neut-POSCAR14-Neutral.cif,4.481096,4.397689
849-SiSn-M_i_neut-Tl-POSCAR4.cif,4.882621,4.862449
83-ZnTe-M_B-Li-POSCAR0.cif,3.41575,3.299382
95-ZnTe-M_i_B-Na-POSCAR0.cif,4.237516,4.143561
600-GaP-M_B-Cu-POSCAR2.cif,1.722109,1.759824
1395-CdS-M_i_neut-In-POSCAR11.cif,4.01749,3.871079
1440-CdS-M_i_neut-Hg-POSCAR21.cif,3.252978,3.169431
561-AlP-M_i_A-Rh-POSCAR4.cif,4.379192,4.494523
1401-CdS-M_i_neut-Pb-POSCAR0.cif,4.983947,4.933646
250-Sn-V_Sn-POSCAR14-Neutral.cif,1.810316,1.716275
453-CdTe-M_i_neut-Ba-POSCAR0.cif,9.251955,8.810273
1344-CdS-M_i_B-Si-POSCAR4.cif,4.175866,4.019034
1386-CdS-M_i_neut-K-POSCAR18.cif,3.003058,2.863154
864-GeSn-M_i_A-F-POSCAR1.cif,1.79591,1.710072
1201-CdS-M_A-Ru-POSCAR4.cif,3.346784,3.167432
1353-CdS-M_i_B-O-POSCAR10.cif,5.051992,5.064086
1399-CdS-M_i_neut-Ge-POSCAR23.cif,3.618465,3.554733
1094-CdSe-M_i_B-Hf-POSCAR39.cif,3.380896,3.178078
999-CdSe-M_i_A-Ba-POSCAR2.cif,3.618811,3.478733
426-CdTe-M_i_B-Nb-POSCAR6.cif,4.416972,4.26217
100-BP-P_i_neut-POSCAR11-Neutral.cif,9.460063,9.288344
776-GeC-M_i_neut-Mn-POSCAR27.cif,3.330484,3.184573
382-CdTe-M_i_B-Na-POSCAR1.cif,1.147675,0.878075
1158-CdSe-M_i_neut-Hg-POSCAR14.cif,2.644307,2.541402
307-CdTe-M_B-Cd-POSCAR0.cif,2.158439,1.917238
257-SiC-C_i_A-POSCAR24-Neutral.cif,9.909989,9.860147
979-CdSe-M_B-Ru-POSCAR1.cif,5.50214,5.315824
1143-CdSe-M_i_neut-Nb-POSCAR8.cif,4.584278,4.497668
661-InSb-M_i_A-Zr-POSCAR1.cif,3.228075,3.19647
775-GeC-M_i_neut-O-POSCAR28.cif,7.180997,7.134598
1106-CdSe-M_i_neut-Rb-POSCAR20.cif,3.094902,3.009851
102-CdO-M_A-Rh-POSCAR3.cif,2.920301,2.763767
1440-CdS-M_i_neut-Hg-POSCAR17.cif,3.234817,3.198367
704-Ge-M_i_A-N-POSCAR8.cif,-0.267587,-0.131832
329-CdTe-M_i_A-Al-POSCAR1.cif,2.636205,2.550756
CdTe-V_Te+As_Cd-Neutral-POSCAR14.cif,0.955307,0.769926
781-SnC-M_A-Be-POSCAR1.cif,3.501061,3.143436
1152-CdSe-M_i_neut-W-POSCAR14.cif,6.19468,6.161906
533-BAs-M_i_B-Tc-POSCAR7.cif,7.881004,7.823677
103-BAs-B_As-POSCAR2-Neutral.cif,2.434782,2.268486
1263-CdS-M_B-La-POSCAR1.cif,8.633227,8.737223
826-SiGe-M_i_neut-Pd-POSCAR1.cif,2.118853,1.919667
1140-CdSe-M_i_neut-Zn-POSCAR12.cif,2.249112,2.147311
190-CdSe-M_i_neut-Cd-POSCAR12.cif,2.103318,1.970677
1162-CdS-M_A-Rb-POSCAR5.cif,2.373996,2.390953
18-ZnS-S_i_A-POSCAR1-Neutral.cif,7.043323,6.963737
640-InP-M_B-Ba-POSCAR6.cif,6.562577,6.542602
137-AlP-Al_i_neut-POSCAR32-Neutral.cif,4.529801,4.465822
219-InP-P_i_B-POSCAR0-Neutral.cif,4.701976,4.549733
863-GeSn-M_i_A-P-POSCAR4.cif,2.916013,2.706219
109-CdO-M_B-V-POSCAR2.cif,5.503779,5.415404
1435-CdS-M_i_neut-W-POSCAR2.cif,6.324899,6.326032
45-Cd_Te0.500_Se0.500-Te_Cd-POSCAR13-Neutral.cif,3.88,3.767372
852-GeSn-M_A-Na-POSCAR3.cif,4.488102,4.415206
165-CdSe-M_B-Os-POSCAR3.cif,5.986019,5.935322
122-CdO-M_i_neut-K-POSCAR28.cif,2.830865,2.69594
885-CdSe-M_A-Sr-POSCAR4.cif,0.906571,0.857693
461-CdTe-M_i_neut-Ge-POSCAR11.cif,3.019555,2.929791
1153-CdSe-M_i_neut-Re-POSCAR5.cif,6.78091,6.775861
458-CdTe-M_i_neut-Tl-POSCAR36.cif,2.59912,2.540893
875-GeSn-M_i_neut-K-POSCAR0.cif,5.597024,5.665324
517-BP-M_A-Be-POSCAR0.cif,1.53468,2.093819
1416-CdS-M_i_neut-Cr-POSCAR20.cif,2.434588,2.387018
247-CdTe-M_A-Ta-POSCAR0.cif,3.261746,3.565826
923-CdSe-M_A-Cd-POSCAR0.cif,0.108841,-0.601488
1130-CdSe-M_i_neut-Cl-POSCAR55.cif,3.094986,2.994105
1025-CdSe-M_i_A-Co-POSCAR4.cif,4.61079,4.683544
929-CdSe-M_A-Os-POSCAR6.cif,4.542895,4.427599
566-AlP-M_i_neut-Mo-POSCAR2.cif,7.126781,7.01452
1188-CdS-M_A-Sc-POSCAR3.cif,1.164593,1.021483
1233-CdS-M_B-Sn-POSCAR1.cif,2.566477,2.496213
1431-CdS-M_i_neut-Ag-POSCAR10.cif,2.387202,2.313422
1329-CdS-M_i_B-Li-POSCAR4.cif,0.766796,0.701624
175-CdSe-M_i_A-K-POSCAR0.cif,1.578255,1.265337
510-BN-M_B-Li-POSCAR13.cif,11.55514,10.708077
72-Cd_Te0.875_Se0.125-Se_i-POSCAR4-Neutral.cif,-1.12,-0.720478
1235-CdS-M_B-N-POSCAR13.cif,5.361594,2.900385
499-CdTe-M_i_neut-Ta-POSCAR11.cif,5.567575,5.529112
25-ZnO-M_i_neut-Tc-POSCAR3.cif,8.274906,7.535896
1015-CdSe-M_i_A-S-POSCAR7.cif,4.401567,4.343513
1102-CdSe-M_i_B-Hg-POSCAR0.cif,3.117651,2.973605
375-CdTe-M_i_A-Re-POSCAR4.cif,6.857636,6.857665
804-SiGe-M_A-Hf-POSCAR4.cif,3.428728,3.122378
656-InAs-M_i_neut-Ni-POSCAR1.cif,-0.08319,-0.028942
188-CdSe-M_i_neut-P-POSCAR7.cif,3.75209,3.621821
1423-CdS-M_i_neut-Y-POSCAR8.cif,5.42189,5.329774
1130-CdSe-M_i_neut-Cl-POSCAR49.cif,3.099459,2.998867
546-BSb-M_i_neut-Bi-POSCAR5.cif,10.861691,10.957322
48-Cd_Te0.625_Se0.375-V_Te-POSCAR0-Neutral.cif,2.32,2.404073
916-CdSe-M_A-Zr-POSCAR0.cif,1.83294,1.960643
1411-CdS-M_i_neut-Br-POSCAR39.cif,4.433675,4.362058
496-CdTe-M_i_neut-Cd-POSCAR7.cif,2.100137,2.052302
405-CdTe-M_i_B-Bi-POSCAR0.cif,5.397342,5.271045
1090-CdSe-M_i_B-Tc-POSCAR3.cif,4.593686,4.411785
737-SiC-M_i_A-Ru-POSCAR5.cif,9.482491,9.296626
146-AlAs-Al_i_B-POSCAR0-Neutral.cif,4.105925,4.141002
354-CdTe-M_i_A-Cr-POSCAR3.cif,-0.649613,-0.892687
54-Cd_Te0.625_Se0.375-Cd_Se-POSCAR21-Neutral.cif,1.72,1.720328
1438-CdS-M_i_neut-Ir-POSCAR15.cif,4.049145,3.968845
152-AlSb-V_Sb-POSCAR6-Neutral.cif,3.34,3.30818
212-CdTe-M_A-N-POSCAR0.cif,0.359285,0.057438
854-GeSn-M_A-Os-POSCAR0.cif,3.073325,2.864907
799-SnC-M_i_neut-S-POSCAR3.cif,8.761127,8.830845
163-GaN-Ga_N-POSCAR2-Neutral.cif,5.738612,5.524019
125-CdO-M_i_neut-In-POSCAR0.cif,10.796952,9.609805
34-Cd_Te0.375_Se0.625-Cd_Se-POSCAR5-Neutral.cif,1.9,1.877711
496-CdTe-M_i_neut-Cd-POSCAR31.cif,2.167701,2.163247
1104-CdSe-M_i_neut-Na-POSCAR14.cif,3.275117,3.203061
1153-CdSe-M_i_neut-Re-POSCAR18.cif,6.368729,6.25885
304-GeSn-V_Sn-POSCAR14-Neutral.cif,2.420206,2.361887
123-CdO-M_i_neut-Cd-POSCAR61.cif,2.31646,2.064771
793-SnC-M_i_B-Si-POSCAR22.cif,8.2363,8.524217
655-InAs-M_i_neut-Ba-POSCAR0.cif,3.357491,3.229135
1271-CdS-M_B-Au-POSCAR3.cif,2.592902,2.525171
1080-CdSe-M_i_B-Mn-POSCAR0.cif,1.782859,0.774223
493-CdTe-M_i_neut-Rh-POSCAR8.cif,2.336216,2.314641
948-CdSe-M_B-C-POSCAR2.cif,6.99903,6.651358
57-ZnSe-M_B-Rh-POSCAR4.cif,4.19876,4.053142
988-CdSe-M_B-Pt-POSCAR5.cif,2.220294,2.161818
959-CdSe-M_B-Te-POSCAR0.cif,1.000672,0.617137
1130-CdSe-M_i_neut-Cl-POSCAR28.cif,3.08644,2.996322
1387-CdS-M_i_neut-Rb-POSCAR51.cif,3.684211,3.596363
1016-CdSe-M_i_A-Te-POSCAR3.cif,4.981426,4.972736
506-CdTe-M_i_neut-Hg-POSCAR22.cif,1.81553,1.778214
553-AlN-M_i_B-Au-POSCAR4.cif,12.651438,12.568395
860-GeSn-M_B-V-POSCAR3.cif,-0.926938,-1.215241
223-InAs-In_As-POSCAR4-Neutral.cif,1.58,1.399728
497-CdTe-M_i_neut-La-POSCAR12.cif,4.624813,4.574301
1103-CdSe-M_i_neut-Li-POSCAR9.cif,0.937439,0.690581
52-Cd_Te0.625_Se0.375-Se_i-POSCAR0-Neutral.cif,3.97,1.834334
1332-CdS-M_i_B-Cs-POSCAR2.cif,4.656866,4.652963
947-CdSe-M_B-Tl-POSCAR2.cif,2.570046,2.38205
476-CdTe-M_i_neut-I-POSCAR1.cif,4.807769,4.575895
1407-CdS-M_i_neut-Se-POSCAR2.cif,5.109954,4.856658
1-ZnO-M_A-Hg-POSCAR0.cif,5.199118,3.371396
563-AlP-M_i_B-I-POSCAR5.cif,8.626843,8.432357
480-CdTe-M_i_neut-Cr-POSCAR4.cif,-0.90798,-1.041457
273-SnC-V_Sn-POSCAR4-Neutral.cif,5.158868,5.656301
1047-CdSe-M_i_B-Li-POSCAR1.cif,0.749948,0.487715
509-BN-M_B-F-POSCAR6.cif,7.790193,7.352674
28-ZnSe-Se_i_A-POSCAR3-Neutral.cif,5.995926,5.971179
1217-CdS-M_B-K-POSCAR5.cif,4.086657,3.816054
1144-CdSe-M_i_neut-Mo-POSCAR5.cif,4.679043,4.536407
76-Cd_Te0.875_Se0.125-Se_Cd-POSCAR11-Neutral.cif,-0.14,-0.690642
875-GeSn-M_i_neut-K-POSCAR9.cif,3.1745,3.064916
476-CdTe-M_i_neut-I-POSCAR14.cif,3.771247,3.688907
1431-CdS-M_i_neut-Ag-POSCAR43.cif,2.422461,2.319541
173-CdSe-M_i_A-F-POSCAR1.cif,3.38498,2.928242
189-CdSe-M_i_neut-Ca-POSCAR6.cif,3.205899,3.108408
952-CdSe-M_B-P-POSCAR5.cif,1.256983,1.059695
180-CdSe-M_i_B-La-POSCAR3.cif,4.127231,4.093717
683-Si-M_A-Ti-POSCAR0.cif,1.535472,1.00612
74-Cd_Te0.875_Se0.125-Cd_Se-POSCAR9-Neutral.cif,6.03,6.132744
478-CdTe-M_i_neut-Ti-POSCAR5.cif,0.963773,0.879083
575-AlAs-M_i_neut-Sr-POSCAR13.cif,5.252832,5.235505
184-GaAs-As_Ga-POSCAR1-Neutral.cif,2.741339,2.601114
217-InP-In_i_neut-POSCAR16-Neutral.cif,4.129016,4.017859
692-Si-M_i_neut-Sr-POSCAR3.cif,6.797085,7.161257
501-CdTe-M_i_neut-Re-POSCAR7.cif,5.942636,5.952098
1014-CdSe-M_i_A-O-POSCAR3.cif,4.669088,4.641292
55-CdS-Cd_i_A-POSCAR4-Neutral.cif,2.38,2.36758
322-CdTe-M_i_A-Cs-POSCAR6.cif,2.858345,2.656814
445-CdTe-M_i_neut-Na-POSCAR14.cif,1.450981,1.26938
117-BSb-B_i_neut-POSCAR17-Neutral.cif,6.09905,5.968497
35-ZnS-M_B-Ca-POSCAR5.cif,7.840036,7.830816
27-ZnS-M_A-Ba-POSCAR4.cif,2.835389,2.771179
118-BSb-Sb_i_A-POSCAR6-Neutral.cif,8.67,8.257471
1402-CdS-M_i_neut-N-POSCAR12.cif,4.780224,4.795305
619-GaSb-M_B-Ru-POSCAR1.cif,4.469703,4.459072
875-GeSn-M_i_neut-K-POSCAR7.cif,3.166163,3.092122
1399-CdS-M_i_neut-Ge-POSCAR49.cif,3.627612,3.551365
1116-CdSe-M_i_neut-Tl-POSCAR18.cif,2.84549,2.747921
506-CdTe-M_i_neut-Hg-POSCAR26.cif,1.884012,1.83802
342-CdTe-M_i_A-Bi-POSCAR5.cif,3.531354,3.310492
27-ZnSe-Zn_i_neut-POSCAR2-Neutral.cif,2.871016,2.820698
268-GeC-C_i_B-POSCAR14-Neutral.cif,9.783501,9.833498
39-Cd_Te0.500_Se0.500-V_Se-POSCAR0-Neutral.cif,1.66,1.675181
1410-CdS-M_i_neut-Cl-POSCAR77.cif,3.997154,3.90358
1409-CdS-M_i_neut-F-POSCAR58.cif,2.020877,1.892825
74-Cd_Te0.875_Se0.125-Cd_Se-POSCAR18-Neutral.cif,6.01,6.009002
889-CdSe-M_A-Ga-POSCAR4.cif,0.56448,0.44311
1350-CdS-M_i_B-As-POSCAR2.cif,5.153883,5.018902
769-GeC-M_i_B-Cd-POSCAR1.cif,13.825065,12.198101
1-ZnO-V_Zn-POSCAR1-Neutral.cif,6.27,4.180632
1320-CdS-M_i_A-La-POSCAR4.cif,4.600956,4.487451
446-CdTe-M_i_neut-K-POSCAR22.cif,2.453223,2.383956
1131-CdSe-M_i_neut-Br-POSCAR57.cif,3.629003,3.545756
751-SiC-M_i_neut-Fe-POSCAR6.cif,3.813164,3.773148
1233-CdS-M_B-Sn-POSCAR4.cif,2.384804,2.325741
281-CdTe-M_B-S-POSCAR2.cif,0.886795,0.38882
473-CdTe-M_i_neut-F-POSCAR32.cif,2.967041,2.917842
65-Cd_Te0.750_Se0.250-Te_Cd-POSCAR12-Neutral.cif,3.48,3.457808
139-CdS-M_i_A-Be-POSCAR0.cif,5.251844,5.135426
60-CdS-S_i_neut-POSCAR1-Neutral.cif,5.044485,5.14223
1111-CdSe-M_i_neut-Ba-POSCAR34.cif,4.289916,4.189012
565-AlP-M_i_neut-Pb-POSCAR2.cif,8.49509,8.498463
98-ZnTe-M_i_neut-W-POSCAR11.cif,6.38377,6.386424
149-CdS-M_i_B-Te-POSCAR3.cif,5.95887,6.261598
123-CdO-M_i_neut-Cd-POSCAR66.cif,2.319849,2.053865
384-CdTe-M_i_B-Rb-POSCAR5.cif,2.493282,2.406739
142-CdS-M_i_A-Al-POSCAR2.cif,4.626339,4.476162
144-AlAs-As_Al-POSCAR2-Neutral.cif,3.221996,3.335775
1139-CdSe-M_i_neut-Cu-POSCAR0.cif,2.730807,2.436537
40-Cd_Te0.500_Se0.500-Cd_i-POSCAR8-Neutral.cif,1.78,1.761576
1056-CdSe-M_i_B-Al-POSCAR3.cif,2.449844,2.32859
114-CdO-M_i_A-Tc-POSCAR16.cif,7.939631,7.259302
894-CdSe-M_A-N-POSCAR5.cif,6.042662,6.14309
409-CdTe-M_i_B-Te-POSCAR2.cif,4.973927,4.744542
267-GeC-C_i_A-POSCAR15-Neutral.cif,9.060239,9.006869
1143-CdSe-M_i_neut-Nb-POSCAR14.cif,4.374849,4.362632
545-BSb-M_i_neut-Cl-POSCAR1.cif,9.640956,9.610479
1094-CdSe-M_i_B-Hf-POSCAR10.cif,3.42214,3.187725
525-BP-M_i_neut-Ag-POSCAR13.cif,8.533962,8.242045
1139-CdSe-M_i_neut-Cu-POSCAR10.cif,2.211535,2.230896
894-CdSe-M_A-N-POSCAR3.cif,6.323199,6.41778
134-AlP-P_Al-POSCAR1-Neutral.cif,4.28945,4.401488
278-SnC-C_i_B-POSCAR0-Neutral.cif,6.732213,7.621142
1169-CdS-M_A-B-POSCAR16.cif,2.962331,2.88293
395-CdTe-M_i_B-Tl-POSCAR2.cif,2.268431,2.220962
568-AlAs-M_A-Ti-POSCAR4.cif,0.107484,0.157693
343-CdTe-M_i_A-O-POSCAR9.cif,4.530684,4.48376
520-BP-M_B-Se-POSCAR0.cif,2.098336,2.220287
573-AlAs-M_i_B-C-POSCAR3.cif,7.197533,7.096077
1428-CdS-M_i_neut-Ru-POSCAR5.cif,4.224066,4.125512
11-ZnO-M_i_A-Rb-POSCAR2.cif,8.221989,8.053988
1099-CdSe-M_i_B-Ir-POSCAR1.cif,4.765872,4.539916
365-CdTe-M_i_A-Tc-POSCAR1.cif,5.021883,4.993179
744-SiC-M_i_B-Al-POSCAR2.cif,7.037522,7.12022
166-CdSe-M_B-Ge-POSCAR3.cif,2.370317,2.326394
127-AlN-Al_i_neut-POSCAR14-Neutral.cif,8.389089,8.29772
952-CdSe-M_B-P-POSCAR4.cif,1.258494,1.128454
136-AlP-Al_i_B-POSCAR0-Neutral.cif,4.330885,4.88904
186-CdSe-M_i_neut-Co-POSCAR10.cif,2.334951,2.12785
453-CdTe-M_i_neut-Ba-POSCAR22.cif,4.454158,4.389863
1131-CdSe-M_i_neut-Br-POSCAR12.cif,3.626426,3.535228
299-SiSn-Sn_i_neut-POSCAR28-Neutral.cif,3.443761,3.368783
1424-CdS-M_i_neut-Zr-POSCAR5.cif,5.131114,4.977631
268-GeC-C_i_B-POSCAR0-Neutral.cif,10.174479,10.356037
137-CdS-M_B-Cd-POSCAR2.cif,3.170214,2.540452
385-CdTe-M_i_B-Cs-POSCAR6.cif,3.42279,3.321293
1120-CdSe-M_i_neut-Sn-POSCAR30.cif,3.431889,3.35674
1066-CdSe-M_i_B-P-POSCAR3.cif,4.547833,4.502621
253-SiC-V_Si-POSCAR2-Neutral.cif,7.73781,7.807052
345-CdTe-M_i_A-Se-POSCAR1.cif,3.7841,3.837909
274-SnC-V_C-POSCAR0-Neutral.cif,2.622005,2.052507
102-BAs-V_As-POSCAR3-Neutral.cif,5.48278,5.557089
257-SiC-C_i_A-POSCAR4-Neutral.cif,9.994223,9.935893
1075-CdSe-M_i_B-I-POSCAR0.cif,7.069702,6.893164
936-CdSe-M_B-K-POSCAR5.cif,3.455585,3.418212
14-ZnS-Zn_S-POSCAR1-Neutral.cif,2.663911,2.776335
1357-CdS-M_i_B-Br-POSCAR5.cif,4.793327,4.807198
1431-CdS-M_i_neut-Ag-POSCAR21.cif,2.380177,2.289987
36-Cd_Te0.375_Se0.625-Se_Cd-POSCAR8-Neutral.cif,3.78,3.740012
1128-CdSe-M_i_neut-Te-POSCAR12.cif,4.706673,4.6999
37-ZnS-M_i_A-Ta-POSCAR7.cif,6.520307,6.347804
